DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,LU,2021,7.0,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,LV,2010,14.3,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,LV,2011,13.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,LV,2012,14.3,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,LV,2013,14.3,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,LV,2014,14.3,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,LV,2015,14.4,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,LV,2016,14.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,LV,2017,14.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,LV,2018,15.0,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,LV,2019,14.5,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,LV,2020,15.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,LV,2021,18.4,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MC,2015,7.6,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MC,2016,7.9,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MC,2018,6.6,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MD,2010,12.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MD,2011,11.0,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MD,2012,11.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MD,2013,10.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MD,2014,13.8,be
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MD,2015,14.1,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MD,2016,13.7,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MD,2017,13.4,ep
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MD,2018,13.8,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MD,2019,13.7,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MD,2020,15.5,ep
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,ME,2010,9.1,b
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,ME,2011,9.4,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,ME,2012,9.5,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,ME,2013,9.5,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,ME,2014,9.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,ME,2015,10.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,ME,2016,10.4,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,ME,2017,10.5,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,ME,2018,10.5,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,ME,2019,10.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,ME,2020,11.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,ME,2021,14.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MK,2010,9.3,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MK,2011,9.5,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MK,2012,9.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MK,2013,9.3,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MK,2014,9.5,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MK,2015,9.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MK,2016,9.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MK,2017,9.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MK,2018,9.5,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MK,2019,9.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MK,2020,12.4,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MK,2021,14.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MT,2010,7.3,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MT,2011,7.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MT,2012,8.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MT,2013,7.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MT,2014,7.5,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MT,2015,7.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MT,2016,7.3,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MT,2017,7.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MT,2018,7.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MT,2019,7.3,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MT,2020,7.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,MT,2021,8.0,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NL,2010,8.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NL,2011,8.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NL,2012,8.4,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NL,2013,8.4,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NL,2014,8.3,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NL,2015,8.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NL,2016,8.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NL,2017,8.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NL,2018,8.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NL,2019,8.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NL,2020,9.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NL,2021,9.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NO,2010,8.5,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NO,2011,8.4,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NO,2012,8.4,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NO,2013,8.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NO,2014,7.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NO,2015,7.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NO,2016,7.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NO,2017,7.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NO,2018,7.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NO,2019,7.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NO,2020,7.5,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,NO,2021,7.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PL,2010,9.9,b
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PL,2011,9.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PL,2012,10.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PL,2013,10.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PL,2014,9.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PL,2015,10.4,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PL,2016,10.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PL,2017,10.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PL,2018,10.9,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PL,2019,10.8,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PL,2020,12.6,ep
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PL,2021,13.8,ep
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PT,2010,10.0,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PT,2011,9.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PT,2012,10.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PT,2013,10.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PT,2014,10.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PT,2015,10.5,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PT,2016,10.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PT,2017,10.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PT,2018,11.0,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PT,2019,10.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PT,2020,12.0,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,PT,2021,12.0,bp
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RO,2010,12.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RO,2011,12.5,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RO,2012,12.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RO,2013,12.4,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RO,2014,12.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RO,2015,13.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RO,2016,13.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RO,2017,13.4,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RO,2018,13.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RO,2019,13.4,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RO,2020,15.5,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RO,2021,17.5,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RS,2010,14.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RS,2011,14.2,b
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RS,2012,14.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RS,2013,14.0,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RS,2014,14.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RS,2015,14.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RS,2016,14.3,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RS,2017,14.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RS,2018,14.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RS,2019,14.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RS,2020,16.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RS,2021,20.0,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RU,2010,14.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,RU,2011,13.5,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SE,2010,9.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SE,2011,9.5,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SE,2012,9.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SE,2013,9.4,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SE,2014,9.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SE,2015,9.3,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SE,2016,9.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SE,2017,9.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SE,2018,9.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SE,2019,8.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SE,2020,9.5,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SE,2021,8.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SI,2010,9.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SI,2011,9.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SI,2012,9.4,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SI,2013,9.4,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SI,2014,9.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SI,2015,9.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SI,2016,9.5,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SI,2017,9.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SI,2018,9.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SI,2019,9.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SI,2020,11.4,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SI,2021,11.0,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SK,2010,9.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SK,2011,9.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SK,2012,9.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SK,2013,9.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SK,2014,9.5,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SK,2015,9.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SK,2016,9.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SK,2017,9.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SK,2018,10.0,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SK,2019,9.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SK,2020,10.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SK,2021,13.5,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SM,2011,6.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SM,2012,7.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SM,2013,7.5,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SM,2014,7.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SM,2015,7.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SM,2016,7.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SM,2017,8.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SM,2018,7.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SM,2019,7.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SM,2021,9.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,TR,2010,5.0,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,TR,2011,5.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,TR,2012,5.4,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,TR,2013,4.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,TR,2014,5.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,TR,2015,5.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,TR,2016,5.3,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,TR,2017,5.3,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,TR,2018,5.2,be
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,TR,2019,5.3,be
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2010,15.3,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2011,14.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2012,14.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2013,14.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2015,13.9,b
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2016,13.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2017,13.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2018,14.0,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2019,13.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2020,14.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2021,17.3,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UK,2010,8.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UK,2011,8.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UK,2012,8.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UK,2013,9.0,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UK,2014,8.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UK,2015,9.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UK,2016,9.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UK,2017,9.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UK,2018,9.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UK,2019,9.0,p
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2010,3.6,b
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2011,4.0,b
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2012,4.1,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2013,3.9,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2014,4.2,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2015,4.6,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2016,4.8,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2017,4.9,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2018,5.0,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2019,5.3,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2020,8.1,ep
